x	y	Label	Cluster	Mean_Similarity	Max_Similarity	Min_Similarity	Label_ID
-3.8544579	-1.2950006	Vita (Passio) XLII martyrum Amoriensium (7 March)	1	0.007031028541259952	1.0	0.0	134
-0.53873223	-2.0872042	Vita (Passio) XLII martyrum Amoriensium (7 March)	2	0.0033526530381776296	1.0	0.0	135
2.218917	3.7253308	Vita (Passio) XLII martyrum Amoriensium (7 March)	4	0.005251855704418197	1.0000000000000002	0.0	136
-0.5138441	1.6510943	Vita (Passio) XLII martyrum Amoriensium (7 March)	2	0.00350775194858576	1.0000000000000004	0.0	137
-3.9600303	-1.3180141	Vita (Passio) XLII martyrum Amoriensium (7 March)	1	0.007646843877037481	0.9999999999999928	0.0	138
-0.38356528	-4.182912	Vita (Passio) XLII martyrum Amoriensium (7 March)	3	0.006219788931561048	1.0000000000000004	0.0	139
6.121544	-1.2330313	Vita (Passio) XLII martyrum Amoriensium (7 March)	6	0.005883695779400822	1.0000000000000002	0.0	140
-3.3915706	-1.3596544	Vita (Passio) XLII martyrum Amoriensium (7 March)	1	0.0069909335990190405	1.0000000000000002	0.0	141
1.944197	0.25004768	Vita (Passio) XLII martyrum Amoriensium (7 March)	2	0.0034397603024224777	1.0	0.0	142
-4.8994517	-0.34365386	Vita (Passio) XLII martyrum Amoriensium (7 March)	1	0.006561378319616891	1.0000000000000002	0.0	143
-4.6282263	2.3015602	Vita (Passio) XLII martyrum Amoriensium (7 March)	5	0.008166406985524167	0.9999999999999968	0.0	144
-3.0590632	-1.4051598	Vita (Passio) XLII martyrum Amoriensium (7 March)	1	0.005312115506486921	1.0000000000000004	0.0	145
-5.159298	-0.7802812	Vita (Passio) XLII martyrum Amoriensium (7 March)	1	0.008032348296600166	1.0000000000000004	0.0	146
-0.50322974	1.683005	Vita (Passio) XLII martyrum Amoriensium (7 March)	2	0.0035180767184999685	1.0000000000000002	0.0	147
-3.8322976	-2.6889381	Vita (Passio) XLII martyrum Amoriensium (7 March)	1	0.005320270405688249	1.0	0.0	148
-3.8229039	-2.6487823	Vita (Passio) XLII martyrum Amoriensium (7 March)	1	0.008160995262466915	1.0000000000000009	0.0	149
2.701096	-1.3328243	Vita (Passio) XLII martyrum Amoriensium (7 March)	2	0.003317363952402239	1.0000000000000002	0.0	150
